#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000577634.1	779	34	0.35952999999999996	10.30374011993408	1	0.0154106	noncoding
ENST00000578740.1	555	26	0.40732999999999997	10.666761589050292	1	0.0157206	noncoding
ENST00000562795.1	1179	62	0.33099999999999996	7.763149070739748	1	0.026511	noncoding
ENST00000580403.1	457	50	0.44583	9.359922981262208	1	0.0584806	noncoding
ENST00000562582.1	719	43	0.31109	10.297809028625483	1	0.0194781	noncoding
ENST00000567168.1	1704	138	0.30430999999999997	9.358955955505369	1	0.28859	noncoding
ENST00000580048.1	3463	114	0.29251000000000005	10.286333656311033	1	0.126642	noncoding
ENST00000585279.1	756	75	0.42901	8.666049766540528	1	0.143913	noncoding
ENST00000577806.1	951	75	0.38710999999999995	8.666049766540528	1	0.086224	noncoding
ENST00000581192.1	423	17	0.32564	4.093055534362793	-1	0.0146451	noncoding
ENST00000613588.1	663	42	0.34423000000000004	7.75394115447998	1	0.0109706	noncoding
ENST00000579278.1	748	58	0.37773999999999996	6.670590019226076	1	0.0329289	noncoding
ENST00000564156.1	1903	76	0.33227	5.586443138122559	1	0.0826339	noncoding
ENST00000584677.1	2794	116	0.31097	9.2998384475708	1	0.172928	noncoding
ENST00000578560.1	477	24	0.37241	9.101404762268068	1	0.00716509	noncoding
ENST00000579833.1	922	61	0.35292	11.052024650573731	1	0.0438401	noncoding
ENST00000583287.1	398	36	0.38924	9.496338081359863	-1	0.0812391	noncoding
ENST00000581996.2	1200	88	0.38681	8.80362529754639	1	0.156826	noncoding
ENST00000613453.1	326	32	0.36760000000000004	11.540566062927248	-1	0.176938	noncoding
ENST00000579781.1	3510	69	0.3244	10.04051570892334	1	0.0444121	noncoding
ENST00000578803.1	2221	87	0.31742000000000004	8.681780052185058	1	0.0701932	noncoding
ENST00000611889.1	2338	131	0.32104	10.516292381286618	1	0.258398	noncoding
ENST00000616078.1	1455	131	0.30983	10.516292381286618	1	0.223401	noncoding
ENST00000585258.1	1295	61	0.32423	5.492488288879394	1	0.0384531	noncoding
ENST00000622010.1	586	43	0.34792	4.0500284194946286	1	0.0317277	noncoding
ENST00000583326.1	568	67	0.41952	10.022206687927245	-1	0.108229	noncoding
ENST00000583889.1	440	79	0.36869999999999997	5.998923683166503	1	0.113385	noncoding
ENST00000577364.1	563	39	0.34331999999999996	8.712402534484863	1	0.0114238	noncoding
ENST00000582763.1	396	68	0.40741	4.659910774230957	-1	0.0270538	noncoding
ENST00000580580.1	737	151	0.37436	7.688803672790528	1	0.823183	coding
ENST00000582546.1	812	147	0.29475	7.688803672790528	-1	0.168618	noncoding
ENST00000612024.1	828	43	0.34809	10.33346004486084	1	0.0210033	noncoding
ENST00000611482.1	3087	84	0.27089	8.884984397888186	1	0.0529599	noncoding
ENST00000584843.1	560	45	0.43617000000000006	9.746539878845212	1	0.0441024	noncoding
ENST00000581626.1	661	41	0.3608	5.939697456359863	1	0.0128376	noncoding
ENST00000577408.1	1249	62	0.35644999999999993	11.000063133239745	1	0.0465672	noncoding
ENST00000583106.1	1465	62	0.34284	11.000063133239745	1	0.0425399	noncoding
ENST00000582805.1	788	62	0.37986	11.000063133239745	1	0.0568369	noncoding
ENST00000578833.2	366	45	0.35855000000000004	10.436996269226071	1	0.0242483	noncoding
ENST00000577382.1	2727	114	0.31705	9.259545707702635	1	0.175145	noncoding
ENST00000579769.1	573	17	0.31219	7.99880199432373	1	0.00376205	noncoding
ENST00000580487.1	399	65	0.30824	7.0560152053833	1	0.0293504	noncoding
ENST00000580639.1	523	39	0.35554	8.885306739807131	1	0.0125494	noncoding
ENST00000575722.1	1256	23	0.28085000000000004	11.999967765808105	1	0.0205965	noncoding
ENST00000583511.1	393	24	0.29026	11.999967765808105	1	0.0183743	noncoding
ENST00000572007.1	471	44	0.36113	4.722376823425292	1	0.025253	noncoding
ENST00000573860.1	423	96	0.30159	11.999967765808105	1	0.0673118	noncoding
ENST00000586798.1	3349	128	0.30628	8.934238243103028	1	0.239817	noncoding
ENST00000589723.1	4167	128	0.29325	8.934238243103028	1	0.207794	noncoding
ENST00000317008.4	1111	181	0.31735	11.647841453552246	1	0.4409	noncoding
ENST00000616428.1	2072	107	0.3133	11.568803215026858	1	0.105877	noncoding
ENST00000587315.1	474	51	0.31481000000000003	6.8897611618042	1	0.0158536	noncoding
ENST00000562391.4	1350	58	0.31482	5.750537300109863	1	0.029666	noncoding
ENST00000568911.4	5187	72	0.31208	6.802570152282715	1	0.0423594	noncoding
ENST00000564686.4	561	54	0.40405	7.778642463684083	1	0.0322498	noncoding
ENST00000566810.1	742	58	0.35457000000000005	5.750537300109863	1	0.0343611	noncoding
ENST00000587254.4	584	101	0.2933	9.94439334869385	1	0.0929478	noncoding
ENST00000586421.1	3333	116	0.30265000000000003	6.379972267150879	1	0.285592	noncoding
ENST00000589574.1	647	65	0.35441000000000006	10.77493953704834	1	0.0509042	noncoding
ENST00000588226.4	1058	73	0.36294000000000004	11.420525932312014	1	0.0679797	noncoding
ENST00000585422.1	525	35	0.30432000000000003	9.68426342010498	1	0.0128179	noncoding
ENST00000588950.1	2035	93	0.37553	5.984316062927246	1	0.245303	noncoding
ENST00000615495.1	1238	79	0.29795	5.796292686462402	1	0.0821361	noncoding
ENST00000589457.1	719	26	0.44148000000000004	4.136935234069824	1	0.0228519	noncoding
ENST00000588908.4	617	26	0.42378000000000005	4.136935234069824	1	0.0210034	noncoding
ENST00000590292.4	518	11	0.42268999999999995	8.500108146667483	1	0.00390421	noncoding
ENST00000588290.2	492	44	0.44878	11.999967765808105	1	0.0596544	noncoding
ENST00000591866.1	1882	312	0.28745000000000004	10.918252754211426	1	0.925266	coding
ENST00000606966.1	861	79	0.41963000000000006	8.936688041687017	1	0.159964	noncoding
ENST00000592843.1	844	255	0.35044	9.332072639465334	-1	0.233711	noncoding
ENST00000585832.2	994	110	0.29738000000000003	11.999967765808105	1	0.0854935	noncoding
ENST00000590086.2	1238	98	0.40315	4.141709709167479	1	0.692482	coding
ENST00000501448.4	3571	117	0.3274	11.943428993225098	1	0.131986	noncoding
ENST00000585596.4	571	32	0.45047	6.510019874572753	1	0.0124133	noncoding
ENST00000589734.1	574	32	0.46227999999999997	6.510019874572753	1	0.0128277	noncoding
ENST00000594262.1	1100	76	0.31859	6.484328651428222	1	0.0563206	noncoding
ENST00000591252.2	911	90	0.41811	11.34767665863037	1	0.250331	noncoding
ENST00000593201.4	1697	116	0.32381000000000004	6.542077064514161	1	0.312247	noncoding
ENST00000590823.2	2397	189	0.27440000000000003	10.616153907775882	1	0.388016	noncoding
ENST00000590531.1	272	8	0.37304000000000004	5.275022315979004	1	1.65574e-05	noncoding
ENST00000587741.1	477	136	0.33538999999999997	9.786445808410644	1	0.385217	noncoding
ENST00000314315.6	1252	149	0.29243	11.817973518371584	1	0.173503	noncoding
ENST00000586395.2	1288	149	0.30317	11.817973518371584	1	0.197712	noncoding
ENST00000585593.1	2738	105	0.29117000000000004	11.565773200988772	1	0.0867633	noncoding
ENST00000590491.1	1708	92	0.34004999999999996	11.760725593566896	1	0.0879519	noncoding
ENST00000592525.1	454	16	0.35856999999999994	11.999967765808105	1	0.0094139	noncoding
ENST00000587894.1	2016	262	0.24983	10.32707767486572	1	0.647891	coding
ENST00000567905.1	1585	62	0.28318	11.610062980651858	1	0.0388576	noncoding
ENST00000587587.1	2319	239	0.28392	8.02291316986084	1	0.942611	coding
ENST00000592368.1	369	0	0.34473000000000004	0.0	-1	9.80831e-07	noncoding
ENST00000592274.1	1913	212	0.39244999999999997	6.3118791580200195	1	0.998039	coding
ENST00000591962.1	337	8	0.43372	5.2226167678832995	-1	0.0104236	noncoding
ENST00000600056.1	684	83	0.35302999999999995	11.7630464553833	1	0.0770109	noncoding
ENST00000593524.1	1812	84	0.3298	7.733649635314941	1	0.0701554	noncoding
ENST00000594444.1	746	90	0.40403	10.421265983581542	1	0.226761	noncoding
ENST00000601192.1	3568	94	0.43161999999999995	9.29996738433838	1	0.353945	noncoding
ENST00000596170.1	403	14	0.35772000000000004	5.75320873260498	-1	0.0177639	noncoding
ENST00000619774.1	450	55	0.38586	9.611736488342284	-1	0.098658	noncoding
ENST00000589276.1	1188	66	0.33640000000000003	7.741322898864747	1	0.0328765	noncoding
ENST00000591109.1	589	44	0.37066999999999994	5.062103462219238	1	0.0230563	noncoding
ENST00000588192.1	523	34	0.41919	8.886982917785648	1	0.0154947	noncoding
ENST00000614781.1	1357	106	0.34170999999999996	9.233629417419433	1	0.182129	noncoding
ENST00000594056.1	686	155	0.40983	8.750116539001464	1	0.909798	coding
ENST00000597156.1	667	87	0.39283	8.7086633682251	1	0.160908	noncoding
ENST00000539278.1	4739	244	0.4586	11.833059120178223	1	0.99909	coding
ENST00000599756.1	421	111	0.45217999999999997	6.996675300598144	1	0.66069	coding
ENST00000605980.1	348	13	0.45017	5.275022315979004	1	0.00483167	noncoding
ENST00000597785.1	515	88	0.43924	6.488023185729981	1	0.307528	noncoding
ENST00000593581.4	1013	69	0.29186	6.483248710632325	1	0.0411471	noncoding
ENST00000597407.1	374	69	0.34067	6.483248710632325	1	0.0451232	noncoding
ENST00000594006.1	537	60	0.36110000000000003	7.859808158874512	1	0.0298173	noncoding
ENST00000595277.1	477	28	0.37028000000000005	4.576130104064942	1	0.0109662	noncoding
ENST00000613560.1	595	37	0.4297	11.999967765808105	1	0.0315803	noncoding
ENST00000619671.1	859	83	0.34741	6.142612648010252	1	0.106898	noncoding
ENST00000591932.4	676	58	0.39654	10.129224205017088	1	0.0543534	noncoding
ENST00000588765.3	579	48	0.33981	8.23146839141846	1	0.0152641	noncoding
ENST00000586614.4	568	125	0.32161	6.264418601989747	1	0.443578	noncoding
ENST00000585797.3	1593	82	0.38652000000000003	10.008732795715332	1	0.131965	noncoding
ENST00000587536.4	1799	105	0.38652000000000003	8.986393165588382	1	0.306613	noncoding
ENST00000591056.1	551	69	0.30749	6.546851539611817	1	0.039093	noncoding
ENST00000592851.4	782	105	0.36301	8.986393165588382	1	0.229975	noncoding
ENST00000616951.1	315	105	0.36155000000000004	8.986393165588382	1	0.225835	noncoding
ENST00000586943.1	2461	58	0.30894	5.876663017272949	1	0.0286362	noncoding
ENST00000613300.1	508	64	0.31205	5.379094505310059	1	0.0471799	noncoding
ENST00000585880.1	600	33	0.34234000000000003	10.295036888122556	1	0.0141617	noncoding
ENST00000590046.1	408	77	0.39901999999999993	9.379521369934082	1	0.118206	noncoding
ENST00000592332.1	1167	108	0.33305	10.21915760040283	1	0.169022	noncoding
ENST00000589622.1	1346	100	0.34768	6.514169120788575	1	0.211416	noncoding
ENST00000589379.1	3219	101	0.35655000000000003	11.264963722229005	1	0.158273	noncoding
ENST00000612689.1	2813	136	0.35617	9.332975196838383	1	0.511084	coding
ENST00000591501.1	1983	92	0.34902	11.999967765808105	1	0.0866497	noncoding
ENST00000615848.1	491	43	0.40425	10.39509181976318	1	0.0314183	noncoding
ENST00000586051.1	906	40	0.35321	11.735002708435058	1	0.0208914	noncoding
ENST00000344893.4	3383	279	0.36514	9.978303718566895	1	0.997982	coding
ENST00000586983.1	491	77	0.43556	9.976949882507324	-1	0.112084	noncoding
ENST00000589227.1	2515	75	0.33188	11.162523460388183	1	0.0586004	noncoding
ENST00000585694.1	442	34	0.41496999999999995	9.51703243255615	1	0.0181163	noncoding
ENST00000586394.1	468	17	0.38319	5.949814796447753	1	0.00353173	noncoding
ENST00000406892.5	1257	165	0.38275000000000003	8.367174339294433	1	0.906879	coding
ENST00000495324.4	516	46	0.31333	9.035453605651856	1	0.0154884	noncoding
ENST00000588047.1	529	59	0.40056	11.539018821716308	1	0.0591645	noncoding
ENST00000489336.4	622	25	0.38656	4.944674110412596	1	0.00859109	noncoding
ENST00000476474.4	607	73	0.39751	11.209907722473144	1	0.103418	noncoding
ENST00000589551.1	523	40	0.37013999999999997	9.815198707580567	1	0.0183465	noncoding
ENST00000592187.1	4000	165	0.30159	8.367174339294433	1	0.576781	coding
ENST00000591838.4	430	73	0.41208	11.209907722473144	1	0.126287	noncoding
ENST00000591898.1	356	22	0.40787	8.631752586364748	1	0.00675736	noncoding
ENST00000420038.1	695	37	0.39144	9.300998878479003	1	0.0160072	noncoding
ENST00000601420.1	533	97	0.33666	9.515356254577636	1	0.125399	noncoding
ENST00000588095.2	1583	84	0.33513	8.752501869201662	1	0.0735017	noncoding
ENST00000591837.1	391	25	0.4038	11.829706764221193	1	0.0150762	noncoding
ENST00000591825.1	458	50	0.38215999999999994	9.832476234436033	1	0.0312715	noncoding
ENST00000586894.1	565	55	0.40625999999999995	9.55900135040283	1	0.0475349	noncoding
ENST00000586297.1	428	55	0.35872000000000004	9.55900135040283	1	0.0304426	noncoding
ENST00000591826.1	463	18	0.3465	11.16600475311279	1	0.0101963	noncoding
ENST00000587762.1	1774	123	0.28939000000000004	8.500366020202637	1	0.185652	noncoding
ENST00000588387.1	2861	98	0.27417	10.117233085632321	1	0.0784531	noncoding
ENST00000588658.1	686	72	0.38904000000000005	11.999967765808105	1	0.071256	noncoding
ENST00000592086.1	449	46	0.47544	9.184440040588381	-1	0.0536097	noncoding
ENST00000592263.1	627	71	0.40315999999999996	10.543240165710447	-1	0.140193	noncoding
ENST00000586698.1	573	47	0.3668	11.839828300476075	1	0.0268577	noncoding
ENST00000588438.1	523	88	0.37383	10.430356025695797	1	0.142602	noncoding
ENST00000588275.2	768	78	0.3399	11.420525932312014	1	0.0653304	noncoding
ENST00000589702.1	889	33	0.32116	9.9764986038208	1	0.0127807	noncoding
ENST00000593588.1	277	8	0.35148999999999997	4.522417259216309	1	0.00295364	noncoding
ENST00000609708.1	1769	97	0.30556000000000005	8.538853645324707	1	0.0917139	noncoding
ENST00000597549.1	1771	96	0.32323999999999997	10.036389732360838	1	0.105409	noncoding
ENST00000597164.2	237	43	0.42339	5.57285861968994	1	0.0277293	noncoding
ENST00000589310.1	441	17	0.45740000000000003	7.999833488464356	1	0.00620178	noncoding
ENST00000397381.4	2299	82	0.33454	9.761818885803223	1	0.0731375	noncoding
ENST00000589333.2	433	69	0.46465000000000006	10.106144523620603	-1	0.10994	noncoding
ENST00000600160.2	436	85	0.39383	9.562224769592284	-1	0.111781	noncoding
ENST00000587970.1	380	40	0.46871	9.033068275451662	1	0.0415614	noncoding
ENST00000546512.4	544	63	0.28099	4.76244831085205	1	0.0826646	noncoding
ENST00000549718.4	569	29	0.405	7.9788812637329105	1	0.00820547	noncoding
ENST00000549354.5	3340	183	0.36062	8.709436988830568	1	0.921955	coding
ENST00000549131.1	512	71	0.32314	6.526389503479003	-1	0.0695562	noncoding
ENST00000552608.5	1130	107	0.31897000000000003	9.593749809265137	1	0.142268	noncoding
ENST00000547102.4	619	73	0.39355	10.371367454528805	1	0.10191	noncoding
ENST00000552685.1	577	107	0.36882000000000004	9.593749809265137	1	0.263194	noncoding
ENST00000602744.1	467	56	0.3922	9.853363990783691	1	0.0452784	noncoding
ENST00000602372.1	545	56	0.39322	9.853363990783691	1	0.0457632	noncoding
ENST00000602814.1	465	21	0.39107	5.005548667907715	-1	0.012293	noncoding
ENST00000397365.6	466	70	0.4391	11.13389949798584	1	0.174064	noncoding
ENST00000588117.5	1768	206	0.43973	8.931788444519043	1	0.997226	coding
ENST00000588838.5	1414	66	0.43684000000000006	11.253810691833493	1	0.140786	noncoding
ENST00000589071.3	843	69	0.43502	7.775096702575684	1	0.102813	noncoding
ENST00000597983.1	2987	110	0.33576	8.843724632263182	1	0.196479	noncoding
ENST00000599676.1	1027	138	0.30804	9.297453117370605	1	0.304586	noncoding
ENST00000588799.1	571	61	0.35151	9.06601161956787	-1	0.108234	noncoding
ENST00000588945.1	593	60	0.31285	9.06601161956787	-1	0.147314	noncoding
ENST00000621050.1	721	46	0.33433	10.419847679138183	1	0.0227011	noncoding
ENST00000595909.2	2069	74	0.28186000000000005	11.999967765808105	1	0.0460081	noncoding
ENST00000593779.1	1081	84	0.27219000000000004	8.676429176330569	1	0.0529331	noncoding
ENST00000598112.2	1473	75	0.34146000000000004	6.500925636291503	1	0.0612311	noncoding
ENST00000601661.1	221	0	0.48113999999999996	0.0	-1	0.143871	noncoding
ENST00000598893.1	280	35	0.29392999999999997	11.097023582458494	-1	0.189121	noncoding
ENST00000597045.1	610	40	0.46991	11.567513847351076	1	0.086717	noncoding
ENST00000594077.1	500	33	0.35355000000000003	9.538242530822753	1	0.0116116	noncoding
ENST00000597592.1	661	93	0.42087	8.933206748962405	1	0.295615	noncoding
ENST00000598950.1	759	60	0.41513	9.213257408142091	1	0.062845	noncoding
ENST00000596643.4	775	68	0.31738	11.999967765808105	1	0.0391869	noncoding
ENST00000598141.1	476	93	0.37652	8.47631931304932	1	0.169561	noncoding
ENST00000595116.1	313	31	0.37227	9.400538063049318	-1	0.0878982	noncoding
ENST00000615939.1	751	34	0.35221	7.789279747009277	-1	0.0550069	noncoding
ENST00000594805.3	855	79	0.40819999999999995	10.754438591003417	-1	0.153951	noncoding
ENST00000599416.2	415	43	0.3601	11.698964881896973	1	0.0235799	noncoding
ENST00000596473.1	267	30	0.38552	10.028460121154787	1	0.0136987	noncoding
ENST00000594590.2	599	79	0.40107	11.630886268615722	1	0.122739	noncoding
ENST00000597411.1	2001	107	0.36561	8.836762046813966	1	0.255718	noncoding
ENST00000597769.1	683	76	0.35735	6.481429862976075	1	0.0745524	noncoding
ENST00000601106.1	957	153	0.43892000000000003	6.171657371520996	1	0.970692	coding
ENST00000586064.3	5409	403	0.36728000000000005	9.122872734069826	1	0.999997	coding
ENST00000559614.2	937	40	0.35842999999999997	9.687615776062014	1	0.0166377	noncoding
ENST00000586645.4	1357	117	0.34508	7.043112754821778	1	0.348423	noncoding
ENST00000590092.4	1023	117	0.45607	7.043112754821778	1	0.749088	coding
ENST00000589910.4	732	105	0.41413	6.263736534118652	-1	0.0510731	noncoding
ENST00000588223.4	565	41	0.38423	5.425872993469238	1	0.0184103	noncoding
ENST00000589508.1	432	28	0.4246	9.303642082214353	-1	0.0539428	noncoding
ENST00000586816.1	306	23	0.3972	9.62669315338135	-1	0.0742468	noncoding
ENST00000586885.1	2546	65	0.30415000000000003	9.382035636901854	1	0.031942	noncoding
ENST00000590697.1	921	39	0.36601000000000006	9.099470710754396	1	0.0140385	noncoding
ENST00000590606.4	722	63	0.41980999999999996	6.365762519836425	1	0.071087	noncoding
ENST00000593655.4	555	31	0.44271	4.722376823425292	1	0.0215489	noncoding
ENST00000586657.1	531	44	0.34876999999999997	5.563878059387206	1	0.0160385	noncoding
ENST00000585498.1	883	44	0.35029999999999994	8.474772071838384	1	0.0139507	noncoding
ENST00000592022.1	1268	60	0.39526000000000006	9.936205863952637	1	0.0568736	noncoding
ENST00000585816.1	618	159	0.44483	5.586215782165527	-1	0.134918	noncoding
ENST00000598131.1	811	44	0.41324000000000005	5.712227821350097	1	0.0257674	noncoding
ENST00000595094.1	522	124	0.4038	5.709556388854981	1	0.800958	coding
ENST00000598116.1	628	18	0.35897999999999997	4.0500284194946286	-1	0.0104364	noncoding
ENST00000593903.1	8328	429	0.34355	8.913028144836428	1	0.999997	coding
ENST00000598137.1	575	70	0.41851	9.389836311340332	1	0.110335	noncoding
ENST00000596705.4	566	40	0.39471	10.345902442932129	1	0.0248401	noncoding
ENST00000597444.4	832	22	0.33616999999999997	8.516676521301271	1	0.00503917	noncoding
ENST00000594557.1	4690	61	0.31903000000000004	7.716825294494629	1	0.0240628	noncoding
ENST00000600469.4	830	26	0.38299	8.939524650573734	-1	0.0613076	noncoding
ENST00000599993.4	929	26	0.33643	9.516903495788572	1	0.00840882	noncoding
ENST00000593653.1	556	25	0.40530999999999995	4.0500284194946286	1	0.0177331	noncoding
ENST00000596718.4	3029	94	0.30720000000000003	6.861739540100097	1	0.106949	noncoding
ENST00000599078.1	3760	94	0.31233	6.861739540100097	1	0.109895	noncoding
ENST00000596203.1	1742	77	0.30132	5.613214302062987	1	0.0809978	noncoding
ENST00000594564.1	447	47	0.40086	10.886663246154786	1	0.038325	noncoding
ENST00000594927.1	2409	66	0.32151	4.8986913681030275	1	0.0660995	noncoding
ENST00000599524.1	437	34	0.4414	6.503994941711425	1	0.0135241	noncoding
ENST00000598561.1	471	51	0.30573	6.539405632019044	1	0.0170787	noncoding
ENST00000593824.1	565	50	0.35523000000000005	9.096182823181152	-1	0.100568	noncoding
ENST00000596778.1	1394	63	0.37006	7.87366886138916	1	0.037542	noncoding
ENST00000599810.1	2094	56	0.34808	6.792737007141112	1	0.0228444	noncoding
ENST00000601905.1	386	66	0.32731000000000005	9.56473903656006	1	0.0379469	noncoding
ENST00000599129.1	180	22	0.4765	5.752981376647949	-1	0.0141891	noncoding
ENST00000604312.1	472	14	0.40880000000000005	5.587523078918457	1	0.00382675	noncoding
ENST00000562262.1	3355	112	0.35792	8.362726020812989	1	0.283505	noncoding
ENST00000598832.1	568	70	0.40455	4.546744346618653	1	0.204443	noncoding
ENST00000601708.1	494	78	0.42117	11.903329658508298	1	0.145334	noncoding
ENST00000594200.1	459	25	0.40765999999999997	8.498431968688966	1	0.00763008	noncoding
ENST00000598042.1	1112	51	0.40320999999999996	10.793957710266113	1	0.0463992	noncoding
ENST00000601860.4	618	52	0.36777	5.7558801651000975	1	0.0271035	noncoding
ENST00000597533.1	419	61	0.3059	10.620473289489745	1	0.03478	noncoding
ENST00000600673.1	383	15	0.42484	8.498431968688966	1	0.00497828	noncoding
ENST00000565584.1	1024	77	0.32654	5.66175479888916	1	0.0817283	noncoding
ENST00000593985.4	426	72	0.4367599999999999	11.07194538116455	1	0.181844	noncoding
ENST00000564534.1	1838	73	0.34283	11.317827796936037	1	0.0585975	noncoding
ENST00000600896.4	510	48	0.45841	8.40624217987061	1	0.0456123	noncoding
ENST00000599269.1	538	35	0.45795	11.402216911315918	1	0.0531624	noncoding
ENST00000594318.1	581	38	0.36517999999999995	6.212524604797363	1	0.0104017	noncoding
ENST00000600223.1	563	25	0.32034	11.068786430358884	1	0.0134029	noncoding
ENST00000594653.1	574	47	0.36196	6.689574241638184	1	0.0156378	noncoding
ENST00000600671.1	5134	91	0.26101	9.507297706604007	1	0.065565	noncoding
ENST00000599944.1	2291	113	0.34138999999999997	9.67394847869873	1	0.225038	noncoding
ENST00000596326.4	1585	88	0.34661	7.867802238464356	1	0.0974463	noncoding
ENST00000594230.1	1500	54	0.25382	4.0500284194946286	1	0.188292	noncoding
ENST00000598914.1	919	79	0.38608	6.108509254455566	1	0.132451	noncoding
ENST00000594934.4	1864	75	0.32949	10.039999961853027	1	0.0563095	noncoding
ENST00000597683.1	1966	64	0.3271	8.817614936828615	1	0.0311539	noncoding
ENST00000620377.1	381	30	0.37865000000000004	8.771906852722168	1	0.00888844	noncoding
ENST00000588027.4	562	25	0.43560000000000004	10.916125297546387	1	0.0216111	noncoding
ENST00000590677.4	883	81	0.30938	9.236337089538573	1	0.0550695	noncoding
ENST00000588150.4	493	30	0.36146	5.143326377868651	1	0.00888285	noncoding
ENST00000561521.1	2480	74	0.30501	10.04805850982666	1	0.0468464	noncoding
ENST00000562493.1	3666	70	0.29592	9.81075038909912	1	0.0391025	noncoding
ENST00000586248.4	669	25	0.44898	10.916125297546387	1	0.0266187	noncoding
ENST00000586954.1	2254	47	0.35297	10.54852657318115	1	0.0258797	noncoding
ENST00000591338.1	436	25	0.42894000000000004	11.999967765808105	1	0.0188298	noncoding
ENST00000590523.1	2053	98	0.2849	4.8261079788208	1	0.318221	noncoding
ENST00000591458.1	578	25	0.31222000000000005	10.916125297546387	1	0.0134153	noncoding
ENST00000567877.1	1570	75	0.35572000000000004	6.0833864212036115	1	0.0781844	noncoding
ENST00000592347.4	3113	63	0.28779000000000005	9.691097068786618	1	0.0310786	noncoding
ENST00000593065.4	769	44	0.2912	7.998995399475097	1	0.0124744	noncoding
ENST00000592716.1	574	39	0.39820999999999995	4.867770957946777	1	0.0244001	noncoding
ENST00000591920.4	569	46	0.30857	7.954512214660644	1	0.0127229	noncoding
ENST00000585697.1	599	46	0.3061	7.954512214660644	1	0.0127663	noncoding
ENST00000589999.1	1269	107	0.32801	6.946372795104979	1	0.207296	noncoding
ENST00000592931.1	579	54	0.40786	6.498367881774903	1	0.036088	noncoding
ENST00000587961.1	4453	183	0.32153	6.514453315734863	1	0.927932	coding
ENST00000590072.1	647	58	0.4525800000000001	9.183473014831542	1	0.0929594	noncoding
ENST00000586528.1	451	31	0.42967	9.824546623229981	1	0.0201778	noncoding
ENST00000589921.1	3444	93	0.28567000000000004	9.207906532287598	1	0.0704861	noncoding
ENST00000585813.4	842	84	0.38082	4.708735466003417	1	0.29158	noncoding
ENST00000587998.4	648	84	0.35726	4.708735466003417	1	0.228786	noncoding
ENST00000589466.1	403	29	0.43615000000000004	11.823904609680177	1	0.0259597	noncoding
ENST00000588609.1	314	29	0.37639	11.823904609680177	1	0.0151401	noncoding
ENST00000589623.1	392	45	0.47396	9.004960060119632	1	0.0584709	noncoding
ENST00000591143.4	1948	71	0.38131	8.836504173278808	1	0.0681011	noncoding
ENST00000592653.4	573	44	0.38311	5.509937858581542	1	0.0211621	noncoding
ENST00000589821.1	491	67	0.4132	6.530425071716309	1	0.0810337	noncoding
ENST00000587859.1	709	80	0.36607999999999996	7.697386360168458	1	0.0837318	noncoding
ENST00000590607.1	443	54	0.39359	4.698106575012206	1	0.0656076	noncoding
ENST00000615154.1	596	67	0.38052	8.37168712615967	1	0.0528457	noncoding
ENST00000582581.4	2582	102	0.29242	11.666086006164551	1	0.0804615	noncoding
ENST00000577849.1	1127	102	0.32229	11.666086006164551	1	0.0992628	noncoding
ENST00000588402.1	1176	54	0.24527000000000002	10.08383846282959	1	0.0379265	noncoding
ENST00000588092.1	420	62	0.39881	11.837120628356931	-1	0.178196	noncoding
ENST00000593140.1	554	36	0.35697	4.862939643859862	1	0.0140894	noncoding
ENST00000567374.1	385	31	0.39731000000000005	11.724107551574708	1	0.0185431	noncoding
ENST00000589511.1	677	33	0.32737000000000005	7.999446678161622	1	0.00723835	noncoding
ENST00000585336.1	560	23	0.37311000000000005	7.901261329650879	1	0.00481359	noncoding
ENST00000591132.1	446	40	0.46959999999999996	9.383776283264158	1	0.0490504	noncoding
ENST00000593063.1	560	49	0.33325	7.944326210021973	1	0.0149712	noncoding
ENST00000562167.1	5676	93	0.28186000000000005	7.7937925338745115	1	0.0770456	noncoding
ENST00000592788.4	567	49	0.37683	6.890045356750489	-1	0.0330872	noncoding
ENST00000590611.2	1657	141	0.36341999999999997	9.327366447448732	1	0.604214	coding
ENST00000592644.1	447	149	0.44621000000000005	9.300934410095213	1	0.938912	coding
ENST00000593056.1	607	96	0.39859999999999995	8.592168998718265	1	0.251756	noncoding
ENST00000588694.4	632	49	0.40325	9.815263175964354	1	0.0364642	noncoding
ENST00000585739.1	616	87	0.3811	9.184246635437013	-1	0.105163	noncoding
ENST00000590719.1	435	62	0.33515	9.237690925598145	1	0.0323762	noncoding
ENST00000589110.1	491	96	0.35597999999999996	6.6876417160034185	1	0.185025	noncoding
ENST00000591212.1	2908	82	0.33518000000000003	10.033875465393066	1	0.0750137	noncoding
ENST00000593038.1	532	48	0.30064	9.302932929992675	-1	0.164502	noncoding
ENST00000592668.1	407	57	0.3573299999999999	8.84449825286865	1	0.0284609	noncoding
ENST00000591232.1	108	13	0.36666	6.5016077041625975	-1	0.0210053	noncoding
ENST00000587554.1	516	43	0.46611	9.98436374664307	1	0.0690241	noncoding
ENST00000590117.1	375	31	0.42228	4.533898735046387	1	0.0220157	noncoding
ENST00000589932.1	659	117	0.37989	10.227280616760254	1	0.39344	noncoding
ENST00000589967.1	1389	89	0.31728999999999996	10.016146659851074	1	0.0800756	noncoding
ENST00000610908.1	2040	117	0.35146	11.046093559265138	1	0.244881	noncoding
